class,filename,label
dev,37_4_1-16,neutral
dev,80_3_1-18,neutral
dev,95_4_1-18,neutral
dev,93_4_2-12,neutral
dev,78_4_2-4,neutral
dev,87_4_1-10,neutral
dev,92_6_1-16,neutral
dev,60_1_2-4,neutral
dev,99_4_1-18,neutral
dev,102_4_1-14,neutral
dev,10_6_1-2,neutral
dev,104_3_1-4,neutral
dev,58_3_1-2,neutral
dev,38_6_2-20,neutral
dev,62_4_1-10,neutral
dev,26_1_1-20,neutral
dev,51_1_2-12,neutral
dev,32_1_1-12,neutral
dev,59_1_2-14,neutral
dev,79_1_2-0,neutral
dev,75_3_1-10,neutral
dev,61_3_2-8,neutral
dev,62_2_1-20,neutral
dev,72_6_1-12,neutral
dev,82_6_1-2,neutral
dev,79_4_2-18,neutral
dev,26_1_1-10,neutral
dev,23_6_1-18,neutral
dev,64_2_1-14,neutral
dev,09_2_2-10,neutral
dev,107_2_1-0,neutral
dev,37_6_3-10,neutral
dev,75_2_1-2,neutral
dev,95_1_1-20,neutral
dev,85_6_1-6,neutral
dev,55_4_2-6,neutral
dev,59_1_1-8,neutral
dev,51_2_2-8,neutral
dev,09_1_4-12,neutral
dev,66_4_2-12,neutral
dev,105_1_2-2,neutral
dev,99_1_2-18,neutral
dev,92_4_1-12,neutral
dev,09_2_5-2,neutral
dev,101_4_2-10,neutral
dev,98_4_1-20,neutral
dev,34_6_2-2,neutral
dev,20_3_1-0,neutral
dev,09_2_3-10,neutral
dev,60_2_1-12,neutral
dev,87_4_1-6,neutral
dev,101_4_1-12,neutral
dev,34_2_2-14,neutral
dev,71_3_1-4,neutral
dev,103_3_2-12,neutral
dev,25_6_1-10,neutral
dev,10_4_2-0,neutral
dev,103_3_3-8,neutral
dev,38_6_1-10,neutral
dev,32_4_2-6,neutral
dev,79_4_1-12,neutral
dev,86_2_1-10,neutral
dev,59_4_1-6,neutral
dev,09_3_2-18,neutral
dev,25_6_1-12,neutral
dev,106_3_2-2,neutral
dev,107_2_2-14,neutral
dev,34_6_3-4,neutral
dev,107_3_1-6,neutral
dev,103_2_2-8,neutral
dev,31_6_3-14,neutral
dev,95_1_1-16,neutral
dev,11_6_1-0,neutral
dev,28_3_1-18,neutral
dev,80_1_1-6,neutral
dev,95_4_2-4,neutral
dev,71_6_1-16,neutral
dev,98_3_1-0,neutral
dev,37_3_1-8,neutral
dev,64_1_1-20,neutral
dev,105_4_2-6,neutral
dev,81_1_1-20,neutral
dev,73_1_1-8,neutral
dev,34_6_1-10,neutral
dev,82_1_1-2,neutral
dev,92_4_1-10,neutral
dev,90_3_2-14,neutral
dev,38_3_1-4,neutral
dev,65_2_2-16,neutral
dev,51_2_2-12,neutral
dev,32_3_2-16,neutral
dev,61_4_2-6,neutral
dev,56_1_1-16,neutral
dev,35_3_1-8,neutral
dev,106_2_2-4,neutral
dev,32_4_2-8,neutral
dev,27_1_1-6,neutral
dev,72_3_1-20,neutral
dev,26_3_1-18,neutral
dev,92_2_1-10,neutral
dev,78_1_1-12,neutral
dev,104_2_1-0,neutral
dev,93_4_1-12,neutral
dev,39_4_2-6,neutral
dev,64_6_1-14,neutral
dev,16_2_1-20,neutral
dev,27_2_1-14,neutral
dev,73_1_1-6,neutral
dev,64_1_1-16,neutral
dev,65_6_3-12,neutral
dev,25_3_1-12,neutral
dev,104_2_1-10,neutral
dev,93_1_1-20,neutral
dev,101_3_3-18,neutral
dev,66_2_2-6,neutral
dev,37_6_1-8,neutral
dev,99_6_1-12,neutral
dev,96_1_1-8,neutral
dev,58_2_1-16,neutral
dev,86_3_2-10,neutral
dev,86_1_1-6,neutral
dev,59_6_1-18,neutral
dev,65_4_4-2,neutral
dev,92_1_1-14,neutral
dev,61_6_1-2,neutral
dev,71_3_1-18,neutral
dev,34_3_1-18,neutral
dev,26_6_1-4,neutral
dev,38_2_2-12,neutral
dev,81_3_1-0,neutral
dev,22_6_2-8,neutral
dev,75_3_1-0,neutral
dev,53_1_2-14,neutral
dev,67_2_1-14,neutral
dev,86_3_1-12,neutral
dev,65_4_4-0,neutral
dev,10_6_4-12,neutral
dev,76_2_1-12,neutral
dev,23_6_1-16,neutral
dev,65_6_1-0,neutral
dev,32_6_1-12,neutral
dev,101_4_2-18,neutral
dev,57_3_2-16,neutral
dev,87_3_1-20,neutral
dev,80_2_1-14,neutral
dev,101_2_1-16,neutral
dev,100_6_4-12,neutral
dev,36_6_1-12,neutral
dev,75_6_2-16,neutral
dev,09_2_3-2,neutral
dev,59_1_3-12,neutral
dev,61_6_2-0,neutral
dev,105_6_1-10,neutral
dev,92_4_1-20,neutral
dev,27_1_1-10,neutral
dev,81_1_6-12,neutral
dev,38_3_1-12,neutral
dev,71_3_2-20,neutral
dev,90_3_2-8,neutral
dev,98_6_2-16,neutral
dev,25_2_1-4,neutral
dev,76_4_2-2,neutral
dev,73_6_2-18,neutral
dev,72_3_2-14,neutral
dev,95_4_2-10,neutral
dev,53_1_2-10,neutral
dev,65_1_1-4,neutral
dev,75_1_1-10,neutral
dev,76_3_1-20,neutral
dev,100_6_2-2,neutral
dev,67_3_1-8,neutral
dev,78_2_1-2,neutral
dev,25_1_2-12,neutral
dev,80_1_1-14,neutral
dev,31_6_1-12,neutral
dev,103_2_1-0,neutral
dev,32_6_1-18,neutral
dev,78_6_1-10,neutral
dev,89_3_1-18,neutral
dev,93_4_2-4,neutral
dev,09_1_4-20,neutral
dev,09_4_2-6,neutral
dev,61_6_1-12,neutral
dev,100_2_1-18,neutral
dev,107_6_1-0,neutral
dev,96_4_1-10,neutral
dev,106_3_1-12,neutral
dev,93_3_1-2,neutral
dev,98_4_2-20,neutral
dev,70_3_1-6,neutral
dev,78_1_1-18,neutral
dev,78_3_1-8,neutral
dev,78_6_3-12,neutral
dev,57_6_1-10,neutral
dev,99_6_3-12,neutral
dev,26_6_1-0,neutral
dev,104_3_1-16,neutral
dev,94_2_2-6,neutral
dev,60_6_1-16,neutral
dev,58_6_1-8,neutral
dev,98_4_1-0,neutral
dev,98_6_1-20,neutral
dev,26_4_1-8,neutral
dev,90_4_1-6,neutral
dev,55_3_1-10,neutral
dev,59_6_3-18,neutral
dev,10_4_1-20,neutral
dev,61_4_1-14,neutral
dev,101_3_1-0,neutral
dev,87_6_1-2,neutral
dev,70_1_2-2,neutral
dev,36_4_2-12,neutral
dev,28_1_1-10,neutral
dev,107_6_4-18,neutral
dev,31_6_3-8,neutral
dev,55_2_1-18,neutral
dev,66_4_2-18,neutral
dev,72_2_1-0,neutral
dev,87_2_1-0,neutral
dev,25_1_1-0,neutral
dev,67_6_1-12,neutral
dev,51_2_1-4,neutral
dev,27_1_1-4,neutral
dev,22_4_1-10,neutral
dev,93_3_1-18,neutral
dev,85_6_3-2,neutral
dev,91_4_1-18,neutral
dev,78_6_2-2,neutral
dev,83_3_2-12,neutral
dev,39_2_1-8,neutral
dev,99_2_1-6,neutral
dev,09_3_1-0,neutral
dev,62_1_2-2,neutral
dev,35_1_1-10,neutral
dev,69_6_4-8,neutral
dev,24_1_1-12,neutral
dev,106_4_1-10,neutral
dev,51_6_3-0,neutral
dev,24_4_2-20,neutral
dev,66_6_1-16,neutral
dev,78_6_1-20,neutral
dev,60_2_2-12,neutral
dev,101_4_2-6,neutral
dev,61_3_1-6,neutral
dev,75_1_1-6,neutral
dev,25_2_1-2,neutral
dev,98_4_2-6,neutral
dev,102_2_1-2,neutral
dev,09_1_1-20,neutral
dev,65_4_1-6,neutral
dev,85_2_1-0,neutral
dev,37_6_3-18,neutral
dev,32_6_2-20,neutral
dev,57_3_1-0,neutral
dev,55_4_2-14,neutral
dev,38_2_2-18,neutral
dev,105_3_1-0,neutral
dev,100_2_1-4,neutral
dev,09_4_1-4,neutral
dev,106_4_1-14,neutral
dev,25_3_2-4,neutral
dev,59_1_3-2,neutral
dev,90_3_2-20,neutral
dev,95_2_2-14,neutral
dev,73_6_1-6,neutral
dev,99_1_1-6,neutral
dev,72_1_1-6,neutral
dev,76_1_2-10,neutral
dev,65_4_4-10,neutral
dev,59_1_1-20,neutral
dev,39_4_1-10,neutral
dev,61_3_2-2,neutral
dev,95_4_1-16,neutral
dev,64_1_2-16,neutral
dev,53_3_1-4,neutral
dev,65_4_1-18,neutral
dev,98_2_1-6,neutral
dev,72_6_1-2,neutral
dev,38_6_4-8,neutral
dev,102_3_1-6,neutral
dev,22_4_1-8,neutral
dev,78_4_1-10,neutral
dev,65_6_1-20,neutral
dev,37_1_3-20,neutral
dev,104_6_2-8,neutral
dev,101_3_1-20,neutral
dev,23_1_1-0,neutral
dev,53_6_2-2,neutral
dev,39_4_1-16,neutral
dev,81_6_2-8,neutral
dev,89_3_1-10,neutral
dev,35_3_1-12,neutral
dev,34_1_2-4,neutral
dev,75_3_1-2,neutral
dev,75_2_2-14,neutral
dev,83_3_1-8,neutral
dev,82_1_1-8,neutral
dev,36_6_1-8,neutral
dev,97_3_1-8,neutral
dev,69_3_2-4,neutral
dev,79_1_2-4,neutral
dev,101_2_1-14,neutral
dev,32_1_1-2,neutral
dev,87_1_1-0,neutral
dev,92_3_1-0,neutral
dev,95_6_1-16,neutral
dev,81_2_1-10,neutral
dev,71_4_3-0,neutral
dev,20_2_1-10,neutral
dev,103_2_1-8,neutral
dev,99_4_1-20,neutral
dev,10_6_2-6,neutral
dev,09_4_2-10,neutral
dev,27_6_2-18,neutral
dev,105_1_4-2,neutral
dev,53_1_2-8,neutral
dev,20_2_2-18,neutral
dev,76_1_3-14,neutral
dev,35_6_1-20,neutral
dev,98_3_2-18,neutral
dev,85_6_1-16,neutral
dev,62_1_2-16,neutral
dev,25_6_3-20,neutral
dev,97_4_1-2,neutral
dev,38_6_1-6,neutral
dev,10_2_1-8,neutral
dev,56_1_1-4,neutral
dev,67_6_1-10,neutral
dev,37_1_1-8,neutral
dev,99_1_2-8,neutral
dev,09_6_1-4,neutral
dev,92_4_2-12,neutral
dev,09_2_5-0,neutral
dev,79_6_1-6,neutral
dev,25_3_1-20,neutral
dev,95_4_2-6,neutral
dev,84_6_1-0,neutral
dev,31_6_3-6,neutral
dev,66_3_2-10,neutral
dev,53_4_1-0,neutral
dev,73_6_1-16,neutral
dev,104_2_1-6,neutral
dev,106_4_1-0,neutral
dev,09_2_5-4,neutral
dev,16_3_1-8,neutral
dev,51_1_3-16,neutral
dev,78_4_2-6,neutral
dev,107_6_2-8,neutral
dev,73_2_1-6,neutral
dev,105_4_2-14,neutral
dev,69_6_4-12,neutral
dev,70_1_1-2,neutral
dev,51_1_1-8,neutral
dev,98_1_1-2,neutral
dev,100_4_1-8,neutral
dev,65_4_2-12,neutral
dev,76_3_1-10,neutral
dev,97_6_1-14,neutral
dev,99_2_1-20,neutral
dev,57_3_2-8,neutral
dev,90_3_1-14,neutral
dev,26_2_2-0,neutral
dev,34_6_1-8,neutral
dev,79_1_1-8,neutral
dev,34_2_3-4,neutral
dev,20_4_2-6,neutral
dev,57_3_1-18,neutral
dev,24_1_1-10,neutral
dev,78_4_1-18,neutral
dev,99_3_2-14,neutral
dev,94_2_1-20,neutral
dev,96_6_1-14,neutral
dev,73_4_2-14,neutral
dev,59_2_1-14,neutral
dev,35_3_1-10,neutral
dev,101_3_1-16,neutral
dev,25_6_1-0,neutral
dev,81_1_3-14,neutral
dev,78_1_1-16,neutral
dev,103_4_2-6,neutral
dev,24_1_1-6,neutral
dev,102_2_1-10,neutral
dev,66_2_1-0,neutral
dev,99_2_1-14,neutral
dev,86_2_1-18,neutral
dev,34_3_1-8,neutral
dev,28_1_2-4,neutral
dev,53_1_4-8,neutral
dev,73_3_2-20,neutral
dev,100_6_2-10,neutral
dev,83_3_1-6,neutral
dev,75_2_2-10,neutral
dev,96_6_1-8,neutral
dev,86_1_1-12,neutral
dev,102_2_1-14,neutral
dev,95_6_1-2,neutral
dev,26_1_1-18,neutral
dev,70_4_2-14,neutral
dev,26_4_1-4,neutral
dev,55_2_2-18,neutral
dev,104_6_2-4,neutral
dev,94_2_1-2,neutral
dev,107_6_1-20,neutral
dev,104_6_1-4,neutral
dev,100_6_4-0,neutral
dev,105_6_1-6,neutral
dev,16_4_1-20,neutral
dev,79_1_2-20,neutral
dev,95_3_1-8,neutral
dev,94_2_2-10,neutral
dev,60_3_1-6,neutral
dev,106_3_1-16,neutral
dev,56_6_1-20,neutral
dev,56_4_1-2,neutral
dev,95_6_1-12,neutral
dev,09_6_1-16,neutral
dev,80_3_1-4,neutral
dev,70_2_1-20,neutral
dev,37_6_1-18,neutral
dev,27_3_1-0,neutral
dev,36_2_1-10,neutral
dev,94_4_1-12,neutral
dev,80_4_1-4,neutral
dev,107_6_2-18,neutral
dev,98_1_1-20,neutral
dev,28_1_3-8,neutral
dev,62_1_1-12,neutral
dev,62_4_1-4,neutral
dev,53_4_2-8,neutral
dev,69_3_2-14,neutral
dev,75_1_1-20,neutral
dev,96_2_1-12,neutral
dev,25_2_1-6,neutral
dev,71_4_3-20,neutral
dev,72_2_1-18,neutral
dev,31_6_1-4,neutral
dev,34_4_2-18,neutral
dev,101_6_1-8,neutral
dev,83_3_2-0,neutral
dev,25_6_1-18,neutral
dev,93_4_2-2,neutral
dev,37_4_1-0,neutral
dev,101_3_2-4,neutral
dev,37_1_3-0,neutral
dev,66_6_1-10,neutral
dev,51_3_2-18,neutral
dev,71_4_2-8,neutral
dev,105_3_1-18,neutral
dev,55_3_2-8,neutral
dev,60_1_2-10,neutral
dev,100_6_3-20,neutral
dev,94_2_2-18,neutral
dev,09_1_4-10,neutral
dev,94_4_1-4,neutral
dev,92_6_3-2,neutral
dev,51_6_3-18,neutral
dev,26_3_1-6,neutral
dev,38_1_1-0,neutral
dev,104_6_2-10,neutral
dev,78_3_2-6,neutral
dev,62_6_1-10,neutral
dev,09_2_2-20,neutral
dev,36_4_1-12,neutral
dev,83_3_2-20,neutral
dev,85_6_1-0,neutral
dev,106_2_2-18,neutral
dev,92_6_2-4,neutral
dev,39_4_1-14,neutral
dev,61_4_1-6,neutral
dev,09_2_5-12,neutral
dev,20_4_2-10,neutral
dev,107_4_2-6,neutral
dev,85_4_1-12,neutral
dev,81_2_3-20,neutral
dev,76_3_1-18,neutral
dev,103_3_3-6,neutral
dev,99_4_1-10,neutral
dev,11_02_2-12,neutral
dev,25_6_3-16,neutral
dev,69_1_1-2,neutral
dev,31_6_1-16,neutral
dev,83_1_1-12,neutral
dev,56_1_1-12,neutral
dev,61_1_1-4,neutral
dev,37_1_1-0,neutral
dev,60_3_1-18,neutral
dev,105_4_2-18,neutral
dev,103_3_3-2,neutral
dev,56_2_1-12,neutral
dev,59_4_3-18,neutral
dev,34_6_2-0,neutral
dev,55_2_1-10,neutral
dev,89_3_1-4,neutral
dev,86_6_1-4,neutral
dev,25_2_1-8,neutral
dev,28_1_3-18,neutral
dev,10_4_1-2,neutral
dev,65_4_4-20,neutral
dev,66_2_1-8,neutral
dev,95_1_1-14,neutral
dev,37_6_1-14,neutral
dev,89_4_1-6,neutral
dev,83_2_1-12,neutral
dev,94_6_2-2,neutral
dev,83_4_2-0,neutral
dev,65_1_1-2,neutral
dev,11_6_2-4,neutral
dev,90_2_1-14,neutral
dev,93_2_1-16,neutral
dev,91_6_1-20,neutral
dev,71_6_1-2,neutral
dev,35_6_1-8,neutral
dev,81_1_6-18,neutral
dev,61_2_1-8,neutral
dev,66_1_1-0,neutral
dev,60_1_1-10,neutral
dev,103_6_1-20,neutral
dev,71_1_1-2,neutral
dev,64_1_2-10,neutral
dev,107_4_2-18,neutral
dev,79_2_1-14,neutral
dev,67_4_2-8,neutral
dev,58_1_1-4,neutral
dev,09_2_5-6,neutral
dev,82_3_2-4,neutral
dev,103_6_1-14,neutral
dev,76_3_2-12,neutral
dev,76_4_1-8,neutral
dev,11_02_1-8,neutral
dev,97_6_2-14,neutral
dev,84_1_1-6,neutral
dev,24_1_1-18,neutral
dev,99_1_1-18,neutral
dev,75_4_1-20,neutral
dev,65_2_1-4,neutral
dev,34_1_2-20,neutral
dev,93_6_1-4,neutral
dev,10_6_1-14,neutral
dev,76_6_1-18,neutral
dev,27_6_1-6,neutral
dev,85_4_2-16,neutral
dev,16_1_1-8,neutral
dev,97_4_1-10,neutral
dev,80_6_1-0,neutral
dev,83_4_2-2,neutral
dev,58_3_2-4,neutral
dev,58_4_1-20,neutral
dev,62_3_2-8,neutral
dev,87_4_2-6,neutral
dev,62_6_3-6,neutral
dev,98_1_2-2,neutral
dev,58_1_1-2,neutral
dev,23_1_1-16,neutral
dev,09_2_1-20,neutral
dev,106_2_1-16,neutral
dev,73_4_2-16,neutral
dev,22_4_1-18,neutral
dev,100_6_2-14,neutral
dev,62_3_2-10,neutral
dev,39_1_1-18,neutral
dev,101_3_3-6,neutral
dev,101_3_3-2,neutral
dev,70_2_1-14,neutral
dev,81_1_6-14,neutral
dev,71_4_3-10,neutral
dev,80_2_1-10,neutral
dev,34_4_2-20,neutral
dev,104_4_2-18,neutral
dev,25_2_1-16,neutral
dev,70_2_1-8,neutral
dev,81_2_2-10,neutral
dev,84_3_1-14,neutral
dev,32_1_1-8,neutral
dev,39_1_1-0,neutral
dev,26_4_1-18,neutral
dev,101_4_3-16,neutral
dev,97_4_1-8,neutral
dev,94_4_3-4,neutral
dev,96_4_2-18,neutral
dev,85_4_2-6,neutral
dev,95_2_1-4,neutral
dev,95_4_1-4,neutral
dev,70_4_2-16,neutral
dev,81_3_1-2,neutral
dev,61_3_1-12,neutral
dev,26_2_2-4,neutral
dev,84_1_1-4,neutral
dev,73_3_1-2,neutral
dev,34_2_1-18,neutral
dev,65_6_1-16,neutral
dev,11_02_2-14,neutral
dev,39_2_1-18,neutral
dev,55_4_1-4,neutral
dev,78_3_1-14,neutral
dev,58_2_1-2,neutral
dev,79_2_1-8,neutral
dev,58_4_1-0,neutral
dev,102_1_1-18,neutral
dev,16_4_2-14,neutral
dev,91_4_1-14,neutral
dev,58_2_1-10,neutral
dev,22_6_1-16,neutral
dev,80_3_1-12,neutral
dev,53_1_1-12,neutral
dev,107_4_2-16,neutral
dev,87_1_1-2,neutral
dev,84_3_1-16,neutral
dev,20_2_2-2,neutral
dev,99_6_1-16,neutral
dev,26_1_1-8,neutral
dev,107_1_1-12,neutral
dev,34_2_2-8,neutral
dev,10_6_4-16,neutral
dev,69_6_1-6,neutral
dev,79_4_1-20,neutral
dev,26_3_1-12,neutral
dev,100_4_1-20,neutral
dev,71_6_1-12,neutral
dev,31_6_1-14,neutral
dev,16_4_2-10,neutral
dev,37_1_3-8,neutral
dev,104_1_1-20,neutral
dev,09_1_1-6,neutral
dev,92_6_3-8,neutral
dev,38_2_1-10,neutral
dev,36_6_3-20,neutral
dev,61_1_2-8,neutral
dev,38_6_3-0,neutral
dev,39_3_2-18,neutral
dev,102_6_1-2,neutral
dev,61_4_1-2,neutral
dev,105_1_3-20,neutral
dev,62_4_2-20,neutral
dev,76_3_2-20,neutral
dev,93_6_1-20,neutral
dev,78_2_1-16,neutral
dev,78_3_2-14,neutral
dev,53_4_2-14,neutral
dev,59_1_1-16,neutral
dev,64_6_2-6,neutral
dev,98_1_1-18,neutral
dev,61_6_1-8,neutral
dev,69_4_1-18,neutral
dev,75_3_1-8,neutral
dev,10_6_1-18,neutral
dev,70_6_1-4,neutral
dev,28_2_1-8,neutral
dev,36_1_1-14,neutral
dev,90_4_1-18,neutral
dev,98_2_1-12,neutral
dev,64_6_1-16,neutral
dev,69_3_2-8,neutral
dev,94_2_1-0,neutral
dev,102_1_1-10,neutral
dev,91_1_1-12,neutral
dev,64_1_2-6,neutral
dev,76_3_2-14,neutral
dev,105_1_2-10,neutral
dev,51_2_2-4,neutral
dev,105_1_1-18,neutral
dev,32_1_1-16,neutral
dev,79_3_1-4,neutral
dev,100_1_1-6,neutral
dev,107_3_1-14,neutral
dev,39_6_2-0,neutral
dev,82_3_1-14,neutral
dev,55_2_2-16,neutral
dev,106_3_1-20,neutral
dev,107_1_1-4,neutral
dev,59_6_1-16,neutral
dev,35_2_1-4,neutral
dev,11_02_1-6,neutral
dev,107_6_4-4,neutral
dev,28_2_1-2,neutral
dev,105_1_2-4,neutral
dev,53_1_2-4,neutral
dev,83_6_1-20,neutral
dev,36_6_3-16,neutral
dev,62_2_1-4,neutral
dev,55_3_1-4,neutral
dev,64_1_2-20,neutral
dev,76_2_2-2,neutral
dev,23_6_3-10,neutral
dev,91_6_1-14,neutral
dev,39_6_2-10,neutral
dev,78_3_1-6,neutral
dev,34_1_1-12,neutral
dev,107_6_2-0,neutral
dev,72_1_1-10,neutral
dev,36_1_2-2,neutral
dev,67_1_1-12,neutral
dev,34_6_1-6,neutral
dev,59_3_2-8,neutral
dev,39_2_1-10,neutral
dev,99_6_1-20,neutral
dev,55_6_1-12,neutral
dev,25_1_1-20,neutral
dev,76_6_1-10,neutral
dev,83_4_1-12,neutral
dev,67_2_1-6,neutral
dev,97_3_1-2,neutral
dev,101_2_1-12,neutral
dev,51_1_3-10,neutral
dev,09_1_2-14,neutral
dev,84_2_1-4,neutral
dev,99_3_1-16,neutral
dev,58_6_3-4,neutral
dev,09_4_1-10,neutral
dev,105_1_4-18,neutral
dev,26_1_1-4,neutral
dev,22_6_2-2,neutral
dev,79_3_1-0,neutral
dev,11_02_2-18,neutral
dev,69_4_1-16,neutral
dev,70_6_1-14,neutral
dev,93_4_1-0,neutral
dev,101_6_1-6,neutral
dev,100_4_2-20,neutral
dev,27_2_1-12,neutral
dev,83_4_2-8,neutral
dev,09_1_2-6,neutral
dev,58_6_1-18,neutral
dev,09_6_1-8,neutral
dev,85_2_1-2,neutral
dev,55_3_2-6,neutral
dev,28_4_1-16,neutral
dev,34_4_1-4,neutral
dev,103_3_1-16,neutral
dev,65_4_3-12,neutral
dev,84_1_1-0,neutral
dev,37_4_1-12,neutral
dev,56_4_1-8,neutral
dev,25_1_1-18,neutral
dev,39_2_1-0,neutral
dev,53_3_1-8,neutral
dev,91_1_1-0,neutral
dev,81_1_6-20,neutral
dev,60_2_1-20,neutral
dev,60_1_2-6,neutral
dev,16_2_1-8,neutral
dev,51_6_3-8,neutral
dev,94_3_2-10,neutral
dev,107_4_2-20,neutral
dev,60_1_1-18,neutral
dev,71_3_1-6,neutral
dev,39_4_2-20,neutral
dev,09_4_1-12,neutral
dev,101_4_1-10,neutral
dev,39_3_2-2,neutral
dev,37_6_3-16,neutral
dev,107_3_2-2,neutral
dev,78_6_3-8,neutral
dev,83_2_1-8,neutral
dev,37_1_4-16,neutral
dev,99_1_1-2,neutral
dev,65_2_1-2,neutral
dev,55_4_2-20,neutral
dev,28_4_1-8,neutral
dev,105_6_1-14,neutral
dev,102_6_1-20,neutral
dev,81_1_3-16,neutral
dev,24_6_1-0,neutral
dev,31_6_1-0,neutral
dev,86_6_1-10,neutral
dev,57_1_1-18,neutral
dev,104_2_1-4,neutral
dev,20_1_2-0,neutral
dev,85_3_1-4,neutral
dev,59_1_3-4,neutral
dev,34_1_1-10,neutral
dev,91_2_1-4,neutral
dev,94_2_3-6,neutral
dev,87_4_2-20,neutral
dev,101_4_2-16,neutral
dev,66_3_2-6,neutral
dev,57_3_2-20,neutral
dev,37_4_2-2,neutral
dev,94_3_1-0,neutral
dev,97_1_1-6,neutral
dev,59_6_1-10,neutral
dev,91_4_1-10,neutral
dev,98_4_1-14,neutral
dev,101_3_1-8,neutral
dev,25_2_1-20,neutral
dev,100_4_1-10,neutral
dev,86_6_1-14,neutral
dev,36_2_1-4,neutral
dev,107_6_1-8,neutral
dev,85_1_2-0,neutral
dev,106_4_1-4,neutral
dev,89_4_1-20,neutral
dev,59_4_1-4,neutral
dev,106_6_1-16,neutral
dev,93_1_1-12,neutral
dev,100_1_1-16,neutral
dev,99_6_3-18,neutral
dev,60_6_2-20,neutral
dev,37_1_3-14,neutral
dev,103_1_1-20,neutral
dev,26_2_1-16,neutral
dev,58_6_1-12,neutral
dev,81_1_5-16,neutral
dev,80_6_1-12,neutral
dev,51_6_1-18,neutral
dev,09_2_3-20,neutral
dev,107_6_1-14,neutral
dev,55_3_2-12,neutral
dev,87_6_1-10,neutral
dev,76_1_3-6,neutral
dev,27_6_1-12,neutral
dev,98_4_3-0,neutral
dev,72_3_2-16,neutral
dev,100_2_1-8,neutral
dev,62_3_1-4,neutral
dev,78_3_1-18,neutral
dev,55_4_1-6,neutral
dev,36_4_2-18,neutral
dev,10_2_2-16,neutral
dev,69_6_1-0,neutral
dev,107_2_1-10,neutral
dev,59_1_2-4,neutral
dev,62_6_1-4,neutral
dev,51_6_2-0,neutral
dev,09_2_1-8,neutral
dev,71_4_2-2,neutral
dev,65_2_1-10,neutral
dev,98_1_2-8,neutral
dev,81_1_5-8,neutral
dev,70_3_1-10,neutral
dev,97_2_1-4,neutral
dev,35_4_1-10,neutral
dev,51_1_2-16,neutral
dev,106_2_2-0,neutral
dev,97_3_1-10,neutral
dev,24_4_1-16,neutral
dev,103_4_1-18,neutral
dev,69_6_4-10,neutral
dev,83_3_2-4,neutral
dev,69_4_1-12,neutral
dev,35_3_1-4,neutral
dev,80_2_1-0,neutral
dev,80_2_1-12,neutral
dev,56_4_1-4,neutral
dev,55_4_1-2,neutral
dev,61_1_2-18,neutral
dev,71_3_2-10,neutral
dev,34_2_1-12,neutral
dev,107_6_4-20,neutral
dev,34_2_2-6,neutral
dev,90_1_1-2,neutral
dev,59_4_3-6,neutral
dev,37_6_3-20,neutral
dev,61_2_1-10,neutral
dev,90_3_2-6,neutral
dev,25_6_1-14,neutral
dev,75_2_1-14,neutral
dev,53_3_1-10,neutral
dev,70_6_2-0,neutral
dev,72_6_1-10,neutral
dev,72_1_1-18,neutral
dev,62_3_2-14,neutral
dev,86_3_1-18,neutral
dev,28_4_1-6,neutral
dev,100_2_1-14,neutral
dev,96_3_1-18,neutral
dev,10_4_2-2,neutral
dev,51_3_1-8,neutral
dev,28_1_3-6,neutral
dev,09_1_4-14,neutral
dev,37_6_1-4,neutral
dev,38_4_1-8,neutral
dev,62_2_1-8,neutral
dev,56_3_2-18,neutral
dev,107_6_3-20,neutral
dev,10_2_2-10,neutral
dev,69_4_1-6,neutral
dev,105_1_2-16,neutral
dev,96_2_1-6,neutral
dev,25_3_1-10,neutral
dev,78_6_2-4,neutral
dev,57_3_2-18,neutral
dev,55_4_2-2,neutral
dev,72_3_2-12,neutral
dev,09_1_1-8,neutral
dev,98_1_2-20,neutral
dev,90_3_2-2,neutral
dev,39_4_2-16,neutral
dev,84_6_1-8,neutral
dev,98_1_2-4,neutral
dev,56_3_2-14,neutral
dev,28_1_3-12,neutral
dev,58_4_2-10,neutral
dev,65_4_1-4,neutral
dev,66_4_1-12,neutral
dev,107_4_1-10,neutral
dev,20_4_1-18,neutral
dev,97_6_2-6,neutral
dev,34_2_3-6,neutral
dev,57_1_1-14,neutral
dev,90_2_1-0,neutral
dev,66_4_2-4,neutral
dev,59_2_1-20,neutral
dev,66_3_1-4,neutral
dev,56_1_1-8,neutral
dev,93_2_1-2,neutral
dev,62_3_1-8,neutral
dev,76_1_1-8,neutral
dev,101_3_2-10,neutral
dev,100_6_4-10,neutral
dev,39_4_1-2,neutral
dev,76_2_2-14,neutral
dev,38_4_1-10,neutral
dev,95_3_1-10,neutral
dev,23_4_1-8,neutral
dev,62_2_1-18,neutral
dev,53_1_1-2,neutral
dev,58_3_2-14,neutral
dev,28_4_1-20,neutral
dev,67_3_2-10,neutral
dev,16_3_2-10,neutral
dev,94_2_3-16,neutral
dev,67_1_1-2,neutral
dev,09_2_1-12,neutral
dev,32_4_2-12,neutral
dev,89_1_1-14,neutral
dev,87_6_1-6,neutral
dev,96_6_2-20,neutral
dev,106_6_1-8,neutral
dev,56_2_1-8,neutral
dev,53_2_1-18,neutral
dev,62_4_1-12,neutral
dev,37_1_2-8,neutral
